STUDENT,AIRPLANE,INSTUCTOR,TAKEOFF,LANDING,FILED,AREA
S01776,426JQ,I072,2018-11-16T12:00:00-05:00,2018-11-16T14:00:00-05:00,VFR,Pattern
S01468,133CZ,I032,2018-11-16T12:00:00-05:00,2018-11-16T14:00:00-05:00,VFR,Pattern
S01883,811AX,I060,2018-11-16T12:00:00-05:00,2018-11-16T14:00:00-05:00,VFR,Pattern
S01397,446BU,I077,2018-11-16T12:00:00-05:00,2018-11-16T14:00:00-05:00,VFR,Pattern
S01600,157ZA,I097,2018-11-16T12:00:00-05:00,2018-11-16T14:00:00-05:00,VFR,Pattern
S01820,426JQ,I076,2018-11-16T14:00:00-05:00,2018-11-16T16:00:00-05:00,VFR,Pattern
S01571,254SE,I003,2018-11-16T12:00:00-05:00,2018-11-16T14:00:00-05:00,VFR,Pattern
S01324,217PQ,I010,2018-11-16T11:00:00-05:00,2018-11-16T13:00:00-05:00,VFR,Pattern
S01842,133CZ,I072,2018-11-16T14:00:00-05:00,2018-11-16T16:00:00-05:00,VFR,Pattern
S01717,811AX,I077,2018-11-16T14:00:00-05:00,2018-11-16T16:00:00-05:00,VFR,Pattern
S01344,548QR,I077,2018-11-16T09:00:00-05:00,2018-11-16T12:00:00-05:00,IFR,Practice Area
S01051,254SE,I032,2018-11-16T16:00:00-05:00,2018-11-16T18:00:00-05:00,IFR,Pattern
S01031,738GG,I061,2018-11-17T13:00:00-05:00,2018-11-17T15:00:00-05:00,VFR,Practice Area
S01121,811AX,I072,2018-11-17T13:00:00-05:00,2018-11-17T15:00:00-05:00,VFR,Practice Area
S01448,426JQ,I053,2018-11-17T09:00:00-05:00,2018-11-17T11:00:00-05:00,VFR,Pattern
S01833,426JQ,I053,2018-11-17T13:00:00-05:00,2018-11-17T16:00:00-05:00,VFR,Practice Area
S01462,133CZ,I061,2018-11-17T09:00:00-05:00,2018-11-17T11:00:00-05:00,VFR,Pattern
S01090,811AX,I072,2018-11-17T09:00:00-05:00,2018-11-17T11:00:00-05:00,VFR,Pattern
S01371,811AX,I061,2018-11-17T11:00:00-05:00,2018-11-17T13:00:00-05:00,VFR,Pattern
S00818,426JQ,I072,2018-11-17T11:00:00-05:00,2018-11-17T13:00:00-05:00,VFR,Pattern
S01472,133CZ,I053,2018-11-17T11:00:00-05:00,2018-11-17T13:00:00-05:00,VFR,Pattern
S01587,133CZ,I097,2018-11-17T13:00:00-05:00,2018-11-17T15:00:00-05:00,VFR,Pattern
S01175,738GG,I077,2018-11-17T09:00:00-05:00,2018-11-17T11:00:00-05:00,VFR,Pattern
S01529,446BU,I060,2018-11-17T13:00:00-05:00,2018-11-17T15:00:00-05:00,VFR,Practice Area
S00982,446BU,I097,2018-11-17T09:00:00-05:00,2018-11-17T11:00:00-05:00,VFR,Pattern
S00967,157ZA,I077,2018-11-17T13:00:00-05:00,2018-11-17T15:00:00-05:00,VFR,Practice Area
S01809,738GG,I097,2018-11-17T11:00:00-05:00,2018-11-17T13:00:00-05:00,VFR,Pattern
S01871,157ZA,I077,2018-11-17T11:00:00-05:00,2018-11-17T13:00:00-05:00,VFR,Pattern
S01410,254SE,I010,2018-11-17T08:00:00-05:00,2018-11-17T10:00:00-05:00,VFR,Pattern
S01481,548QR,I003,2018-11-17T08:00:00-05:00,2018-11-17T10:00:00-05:00,VFR,Pattern
S01258,548QR,I096,2018-11-17T13:00:00-05:00,2018-11-17T15:00:00-05:00,VFR,Practice Area
S01374,684TM,I010,2018-11-17T13:00:00-05:00,2018-11-17T15:00:00-05:00,VFR,Practice Area
S01845,157ZA,I096,2018-11-17T09:00:00-05:00,2018-11-17T11:00:00-05:00,VFR,Pattern
S01494,217PQ,I010,2018-11-17T10:00:00-05:00,2018-11-17T12:00:00-05:00,VFR,Pattern
S00729,254SE,I003,2018-11-17T13:00:00-05:00,2018-11-17T15:00:00-05:00,VFR,Practice Area
S01880,548QR,I003,2018-11-17T10:00:00-05:00,2018-11-17T12:00:00-05:00,VFR,Pattern
S01356,254SE,I096,2018-11-17T11:00:00-05:00,2018-11-17T13:00:00-05:00,VFR,Pattern
S01287,684TM,,2018-11-17T08:00:00-05:00,2018-11-17T10:00:00-05:00,VFR,Pattern
S00564,217PQ,,2018-11-17T08:00:00-05:00,2018-11-17T10:00:00-05:00,IFR,Pattern
S01064,684TM,,2018-11-17T10:00:00-05:00,2018-11-17T12:00:00-05:00,IFR,Pattern
S00658,254SE,I072,2018-11-18T09:00:00-05:00,2018-11-18T11:00:00-05:00,VFR,Pattern
S01519,426JQ,I053,2018-11-18T09:00:00-05:00,2018-11-18T11:00:00-05:00,VFR,Pattern
S01615,133CZ,I061,2018-11-18T09:00:00-05:00,2018-11-18T11:00:00-05:00,VFR,Pattern
S01556,811AX,I097,2018-11-18T09:00:00-05:00,2018-11-18T11:00:00-05:00,VFR,Pattern
S01491,738GG,I077,2018-11-18T09:00:00-05:00,2018-11-18T11:00:00-05:00,VFR,Pattern
S01563,548QR,I010,2018-11-18T08:00:00-05:00,2018-11-18T10:00:00-05:00,VFR,Practice Area
S01260,217PQ,I003,2018-11-18T08:00:00-05:00,2018-11-18T10:00:00-05:00,VFR,Practice Area
S01658,446BU,I096,2018-11-18T09:00:00-05:00,2018-11-18T11:00:00-05:00,VFR,Pattern
S01079,133CZ,I072,2018-11-18T13:00:00-05:00,2018-11-18T15:00:00-05:00,VFR,Pattern
S01834,426JQ,I061,2018-11-18T14:00:00-05:00,2018-11-18T16:00:00-05:00,VFR,Pattern
S01199,811AX,I072,2018-11-18T11:00:00-05:00,2018-11-18T13:00:00-05:00,VFR,Pattern
S01917,811AX,I053,2018-11-18T13:00:00-05:00,2018-11-18T15:00:00-05:00,VFR,Pattern
S01476,157ZA,I003,2018-11-18T10:00:00-05:00,2018-11-18T12:00:00-05:00,VFR,Pattern
S01064,684TM,,2018-11-18T08:00:00-05:00,2018-11-18T10:00:00-05:00,IFR,Practice Area
S01636,157ZA,I072,2018-11-19T11:00:00-05:00,2018-11-19T13:00:00-05:00,VFR,Pattern
S01776,426JQ,I076,2018-11-19T11:00:00-05:00,2018-11-19T13:00:00-05:00,VFR,Pattern
S01883,811AX,I053,2018-11-19T11:00:00-05:00,2018-11-19T13:00:00-05:00,VFR,Pattern
S01716,548QR,I061,2018-11-19T11:00:00-05:00,2018-11-19T13:00:00-05:00,VFR,Practice Area
S01622,133CZ,I072,2018-11-19T14:00:00-05:00,2018-11-19T16:00:00-05:00,VFR,Pattern
S01459,157ZA,I053,2018-11-19T14:00:00-05:00,2018-11-19T16:00:00-05:00,VFR,Pattern
S01653,811AX,I061,2018-11-19T14:00:00-05:00,2018-11-19T16:00:00-05:00,VFR,Pattern
S01888,426JQ,I076,2018-11-19T14:00:00-05:00,2018-11-19T16:00:00-05:00,VFR,Pattern
S01658,133CZ,I097,2018-11-19T11:00:00-05:00,2018-11-19T13:00:00-05:00,VFR,Pattern
S01397,548QR,I032,2018-11-19T14:00:00-05:00,2018-11-19T16:00:00-05:00,VFR,Pattern
S01600,684TM,I097,2018-11-19T14:00:00-05:00,2018-11-19T16:00:00-05:00,VFR,Practice Area
S01571,254SE,I010,2018-11-19T11:00:00-05:00,2018-11-19T13:00:00-05:00,VFR,Pattern
S01515,217PQ,I096,2018-11-19T11:00:00-05:00,2018-11-19T13:00:00-05:00,VFR,Pattern
S01855,738GG,I096,2018-11-19T14:00:00-05:00,2018-11-19T16:00:00-05:00,VFR,Pattern
S01848,254SE,I010,2018-11-19T14:00:00-05:00,2018-11-19T16:00:00-05:00,VFR,Pattern
S01344,548QR,I010,2018-11-19T08:00:00-05:00,2018-11-19T11:00:00-05:00,IFR,Practice Area
S01051,157ZA,I032,2018-11-19T16:00:00-05:00,2018-11-19T18:00:00-05:00,IFR,Pattern
S00564,217PQ,I097,2018-11-19T09:00:00-05:00,2018-11-19T11:00:00-05:00,IFR,Pattern
S01344,157ZA,I097,2018-11-20T10:00:00-05:00,2018-11-20T12:00:00-05:00,IFR,Pattern
S00847,217PQ,I032,2018-11-20T16:00:00-05:00,2018-11-20T19:00:00-05:00,IFR,Practice Area
S01051,254SE,I097,2018-11-20T12:00:00-05:00,2018-11-20T14:00:00-05:00,IFR,Pattern
S01636,684TM,I053,2018-11-21T09:00:00-05:00,2018-11-21T11:00:00-05:00,VFR,Pattern
S01776,811AX,I061,2018-11-21T09:00:00-05:00,2018-11-21T11:00:00-05:00,VFR,Practice Area
S01883,133CZ,I076,2018-11-21T09:00:00-05:00,2018-11-21T11:00:00-05:00,VFR,Practice Area
S01622,133CZ,I076,2018-11-21T11:00:00-05:00,2018-11-21T13:00:00-05:00,VFR,Pattern
S01741,811AX,I077,2018-11-21T11:00:00-05:00,2018-11-21T13:00:00-05:00,IFR,Practice Area
S01550,254SE,I003,2018-11-21T08:00:00-05:00,2018-11-21T11:00:00-05:00,VFR,Practice Area
S01385,548QR,I096,2018-11-21T09:00:00-05:00,2018-11-21T12:00:00-05:00,VFR,Practice Area
S01429,217PQ,I061,2018-11-21T11:00:00-05:00,2018-11-21T13:00:00-05:00,VFR,Practice Area
S01324,446BU,I053,2018-11-21T11:00:00-05:00,2018-11-21T13:00:00-05:00,VFR,Pattern
S01855,738GG,I077,2018-11-21T09:00:00-05:00,2018-11-21T11:00:00-05:00,VFR,Pattern
S01848,254SE,I003,2018-11-21T11:00:00-05:00,2018-11-21T13:00:00-05:00,VFR,Pattern
S01064,217PQ,,2018-11-21T08:00:00-05:00,2018-11-21T10:00:00-05:00,IFR,Pattern
S00564,157ZA,,2018-11-21T08:00:00-05:00,2018-11-21T10:00:00-05:00,IFR,Pattern
S01636,254SE,I072,2018-11-22T11:00:00-05:00,2018-11-22T13:00:00-05:00,VFR,Pattern
S01776,811AX,I076,2018-11-22T11:00:00-05:00,2018-11-22T13:00:00-05:00,VFR,Pattern
S01883,426JQ,I072,2018-11-22T13:00:00-05:00,2018-11-22T15:00:00-05:00,VFR,Pattern
S01741,811AX,I076,2018-11-22T13:00:00-05:00,2018-11-22T15:00:00-05:00,VFR,Pattern
S01550,684TM,I077,2018-11-22T11:00:00-05:00,2018-11-22T13:00:00-05:00,VFR,Pattern
S01653,133CZ,I032,2018-11-22T12:00:00-05:00,2018-11-22T14:00:00-05:00,VFR,Pattern
S01888,426JQ,I003,2018-11-22T11:00:00-05:00,2018-11-22T13:00:00-05:00,VFR,Pattern
S01385,548QR,I060,2018-11-22T12:00:00-05:00,2018-11-22T15:00:00-05:00,VFR,Practice Area
S01397,217PQ,I077,2018-11-22T13:00:00-05:00,2018-11-22T15:00:00-05:00,VFR,Practice Area
S01429,684TM,I032,2018-11-22T14:00:00-05:00,2018-11-22T16:00:00-05:00,VFR,Pattern
S01502,157ZA,I003,2018-11-22T13:00:00-05:00,2018-11-22T15:00:00-05:00,VFR,Pattern
S01064,217PQ,,2018-11-22T11:00:00-05:00,2018-11-22T13:00:00-05:00,IFR,Pattern
S00847,254SE,I077,2018-11-22T09:00:00-05:00,2018-11-22T11:00:00-05:00,IFR,Pattern
S01804,811AX,I061,2018-11-24T13:00:00-05:00,2018-11-24T15:00:00-05:00,VFR,Practice Area
S01338,811AX,I061,2018-11-24T09:00:00-05:00,2018-11-24T11:00:00-05:00,VFR,Pattern
S01411,426JQ,I072,2018-11-24T09:00:00-05:00,2018-11-24T11:00:00-05:00,VFR,Pattern
S01836,426JQ,I061,2018-11-24T11:00:00-05:00,2018-11-24T13:00:00-05:00,VFR,Pattern
S01139,426JQ,I072,2018-11-24T13:00:00-05:00,2018-11-24T15:00:00-05:00,VFR,Practice Area
S01532,811AX,I053,2018-11-24T11:00:00-05:00,2018-11-24T13:00:00-05:00,VFR,Pattern
S01044,548QR,I053,2018-11-24T13:00:00-05:00,2018-11-24T16:00:00-05:00,VFR,Practice Area
S01800,738GG,I053,2018-11-24T09:00:00-05:00,2018-11-24T11:00:00-05:00,VFR,Pattern
S01072,684TM,I097,2018-11-24T13:00:00-05:00,2018-11-24T15:00:00-05:00,VFR,Practice Area
S01054,217PQ,I072,2018-11-24T11:00:00-05:00,2018-11-24T13:00:00-05:00,VFR,Pattern
S01753,738GG,I097,2018-11-24T11:00:00-05:00,2018-11-24T13:00:00-05:00,VFR,Pattern
S01873,738GG,I060,2018-11-24T13:00:00-05:00,2018-11-24T15:00:00-05:00,VFR,Pattern
S01275,385AT,I077,2018-11-24T09:00:00-05:00,2018-11-24T11:00:00-05:00,VFR,Pattern
S00744,157ZA,I097,2018-11-24T09:00:00-05:00,2018-11-24T11:00:00-05:00,VFR,Pattern
S01732,157ZA,I077,2018-11-24T11:00:00-05:00,2018-11-24T13:00:00-05:00,VFR,Pattern
S01316,217PQ,I077,2018-11-24T13:00:00-05:00,2018-11-24T15:00:00-05:00,VFR,Pattern
S01391,217PQ,I010,2018-11-24T08:00:00-05:00,2018-11-24T10:00:00-05:00,VFR,Pattern
S01352,254SE,I003,2018-11-24T08:00:00-05:00,2018-11-24T10:00:00-05:00,VFR,Pattern
S01889,684TM,I096,2018-11-24T09:00:00-05:00,2018-11-24T11:00:00-05:00,VFR,Pattern
S01006,254SE,I010,2018-11-24T10:00:00-05:00,2018-11-24T12:00:00-05:00,VFR,Pattern
S01701,684TM,I003,2018-11-24T11:00:00-05:00,2018-11-24T13:00:00-05:00,VFR,Pattern
S01832,254SE,I010,2018-11-24T12:00:00-05:00,2018-11-24T14:00:00-05:00,VFR,Pattern
S01609,157ZA,I003,2018-11-24T13:00:00-05:00,2018-11-24T15:00:00-05:00,VFR,Pattern
S01447,254SE,I010,2018-11-24T14:00:00-05:00,2018-11-24T16:00:00-05:00,VFR,Pattern
S01602,436MK,I096,2018-11-24T12:00:00-05:00,2018-11-24T15:00:00-05:00,VFR,Cross Country
S01277,811AX,I072,2018-11-25T09:00:00-05:00,2018-11-25T11:00:00-05:00,VFR,Pattern
S01254,426JQ,I061,2018-11-25T09:00:00-05:00,2018-11-25T12:00:00-05:00,VFR,Practice Area
S01561,811AX,I053,2018-11-25T11:00:00-05:00,2018-11-25T14:00:00-05:00,VFR,Cross Country
S01745,426JQ,I072,2018-11-25T12:00:00-05:00,2018-11-25T14:00:00-05:00,VFR,Pattern
S01581,426JQ,I061,2018-11-25T14:00:00-05:00,2018-11-25T16:00:00-05:00,VFR,Pattern
S00963,811AX,I072,2018-11-25T14:00:00-05:00,2018-11-25T16:00:00-05:00,VFR,Pattern
S01035,684TM,I053,2018-11-25T09:00:00-05:00,2018-11-25T11:00:00-05:00,VFR,Practice Area
S00836,254SE,I077,2018-11-25T09:00:00-05:00,2018-11-25T12:00:00-05:00,VFR,Practice Area
S01459,157ZA,I061,2018-11-25T12:00:00-05:00,2018-11-25T14:00:00-05:00,VFR,Practice Area
S00905,738GG,I053,2018-11-25T14:00:00-05:00,2018-11-25T16:00:00-05:00,VFR,Pattern
S01381,217PQ,I097,2018-11-25T09:00:00-05:00,2018-11-25T12:00:00-05:00,VFR,Practice Area
S01591,217PQ,I077,2018-11-25T12:00:00-05:00,2018-11-25T14:00:00-05:00,VFR,Pattern
S01765,249SM,I097,2018-11-25T12:00:00-05:00,2018-11-25T14:00:00-05:00,VFR,Practice Area
S00943,157ZA,I096,2018-11-25T09:00:00-05:00,2018-11-25T12:00:00-05:00,VFR,Practice Area
S01213,217PQ,I097,2018-11-25T14:00:00-05:00,2018-11-25T16:00:00-05:00,VFR,Pattern
S01196,738GG,I003,2018-11-25T09:00:00-05:00,2018-11-25T11:00:00-05:00,VFR,Practice Area
S01887,684TM,I077,2018-11-25T14:00:00-05:00,2018-11-25T16:00:00-05:00,VFR,Pattern
S00753,684TM,I003,2018-11-25T11:00:00-05:00,2018-11-25T13:00:00-05:00,VFR,Practice Area
S01535,254SE,I010,2018-11-25T12:00:00-05:00,2018-11-25T14:00:00-05:00,VFR,Pattern
S01515,254SE,I010,2018-11-25T14:00:00-05:00,2018-11-25T16:00:00-05:00,VFR,Pattern
S01848,157ZA,I096,2018-11-25T14:00:00-05:00,2018-11-25T16:00:00-05:00,VFR,Pattern
S01774,738GG,I096,2018-11-25T12:00:00-05:00,2018-11-25T14:00:00-05:00,VFR,Pattern
S01716,254SE,I010,2018-11-26T08:00:00-05:00,2018-11-26T10:00:00-05:00,VFR,Practice Area
S01741,811AX,I061,2018-11-26T09:00:00-05:00,2018-11-26T11:00:00-05:00,VFR,Pattern
S01888,133CZ,I072,2018-11-26T09:00:00-05:00,2018-11-26T11:00:00-05:00,VFR,Pattern
S01658,426JQ,I076,2018-11-26T09:00:00-05:00,2018-11-26T11:00:00-05:00,VFR,Pattern
S01709,426JQ,I072,2018-11-26T11:00:00-05:00,2018-11-26T13:00:00-05:00,VFR,Pattern
S01812,811AX,I076,2018-11-26T11:00:00-05:00,2018-11-26T13:00:00-05:00,VFR,Pattern
S01891,133CZ,I061,2018-11-26T11:00:00-05:00,2018-11-26T13:00:00-05:00,VFR,Pattern
S01674,426JQ,I053,2018-11-26T13:00:00-05:00,2018-11-26T15:00:00-05:00,VFR,Pattern
S01540,133CZ,I061,2018-11-26T13:00:00-05:00,2018-11-26T15:00:00-05:00,VFR,Pattern
S01760,684TM,I053,2018-11-26T09:00:00-05:00,2018-11-26T11:00:00-05:00,VFR,Pattern
S01902,157ZA,I053,2018-11-26T11:00:00-05:00,2018-11-26T13:00:00-05:00,VFR,Pattern
S01822,254SE,I076,2018-11-26T13:00:00-05:00,2018-11-26T15:00:00-05:00,VFR,Pattern
S01914,157ZA,I072,2018-11-26T13:00:00-05:00,2018-11-26T15:00:00-05:00,VFR,Pattern
S01621,217PQ,I097,2018-11-26T09:00:00-05:00,2018-11-26T11:00:00-05:00,VFR,Pattern
S01877,217PQ,I097,2018-11-26T11:00:00-05:00,2018-11-26T13:00:00-05:00,VFR,Pattern
S01563,217PQ,I097,2018-11-26T14:00:00-05:00,2018-11-26T16:00:00-05:00,VFR,Practice Area
S01064,157ZA,,2018-11-26T08:00:00-05:00,2018-11-26T10:00:00-05:00,IFR,Practice Area
S00564,254SE,,2018-11-26T11:00:00-05:00,2018-11-26T13:00:00-05:00,IFR,Pattern
S01848,684TM,I032,2018-11-26T12:00:00-05:00,2018-11-26T14:00:00-05:00,VFR,Pattern
S01334,684TM,I032,2018-11-26T14:00:00-05:00,2018-11-26T16:00:00-05:00,VFR,Pattern
S01855,738GG,I096,2018-11-26T09:00:00-05:00,2018-11-26T11:00:00-05:00,VFR,Pattern
S01344,254SE,I097,2018-11-27T09:00:00-05:00,2018-11-27T11:00:00-05:00,IFR,Pattern
S00847,548QR,I097,2018-11-27T11:00:00-05:00,2018-11-27T13:00:00-05:00,IFR,Pattern
S01674,426JQ,I076,2018-11-28T14:00:00-05:00,2018-11-28T16:00:00-05:00,VFR,Pattern
S01706,133CZ,I061,2018-11-28T14:00:00-05:00,2018-11-28T16:00:00-05:00,VFR,Pattern
S01501,548QR,I053,2018-11-28T14:00:00-05:00,2018-11-28T16:00:00-05:00,VFR,Pattern
S01344,548QR,I077,2018-11-28T09:00:00-05:00,2018-11-28T12:00:00-05:00,IFR,Practice Area
S01741,426JQ,I076,2018-11-29T09:00:00-05:00,2018-11-29T11:00:00-05:00,VFR,Pattern
S01888,133CZ,I072,2018-11-29T09:00:00-05:00,2018-11-29T11:00:00-05:00,VFR,Pattern
S01658,426JQ,I072,2018-11-29T11:00:00-05:00,2018-11-29T13:00:00-05:00,VFR,Pattern
S01709,133CZ,I076,2018-11-29T11:00:00-05:00,2018-11-29T13:00:00-05:00,VFR,Pattern
S01812,426JQ,I076,2018-11-29T13:00:00-05:00,2018-11-29T15:00:00-05:00,VFR,Pattern
S01891,133CZ,I072,2018-11-29T13:00:00-05:00,2018-11-29T15:00:00-05:00,VFR,Pattern
S01406,254SE,I077,2018-11-29T09:00:00-05:00,2018-11-29T11:00:00-05:00,VFR,Pattern
S01571,254SE,I077,2018-11-29T12:00:00-05:00,2018-11-29T14:00:00-05:00,VFR,Practice Area
S01324,684TM,I060,2018-11-29T12:00:00-05:00,2018-11-29T14:00:00-05:00,VFR,Practice Area
S01794,446BU,I032,2018-11-29T12:00:00-05:00,2018-11-29T14:00:00-05:00,VFR,Pattern
S01602,684TM,I077,2018-11-29T14:00:00-05:00,2018-11-29T16:00:00-05:00,VFR,Pattern
S01427,217PQ,I060,2018-11-29T14:00:00-05:00,2018-11-29T16:00:00-05:00,VFR,Pattern
S01839,254SE,I032,2018-11-29T14:00:00-05:00,2018-11-29T16:00:00-05:00,VFR,Pattern
S01760,548QR,I003,2018-11-29T09:00:00-05:00,2018-11-29T11:00:00-05:00,VFR,Pattern
S01902,217PQ,I003,2018-11-29T11:00:00-05:00,2018-11-29T13:00:00-05:00,VFR,Pattern
S01774,738GG,I003,2018-11-29T13:00:00-05:00,2018-11-29T15:00:00-05:00,VFR,Pattern
S01064,548QR,,2018-11-29T12:00:00-05:00,2018-11-29T15:00:00-05:00,IFR,Practice Area
S00564,254SE,I032,2018-11-29T16:00:00-05:00,2018-11-29T19:00:00-05:00,IFR,Practice Area
S01051,217PQ,,2018-11-29T09:00:00-05:00,2018-11-29T11:00:00-05:00,IFR,Pattern
S00847,684TM,,2018-11-29T09:00:00-05:00,2018-11-29T11:00:00-05:00,IFR,Pattern
S01741,133CZ,I072,2018-11-30T09:00:00-05:00,2018-11-30T11:00:00-05:00,VFR,Pattern
S01888,426JQ,I003,2018-11-30T08:00:00-05:00,2018-11-30T10:00:00-05:00,VFR,Practice Area
S01324,684TM,I076,2018-11-30T09:00:00-05:00,2018-11-30T11:00:00-05:00,VFR,Pattern
S01682,133CZ,I076,2018-11-30T12:00:00-05:00,2018-11-30T14:00:00-05:00,VFR,Pattern
S01884,426JQ,I072,2018-11-30T12:00:00-05:00,2018-11-30T14:00:00-05:00,VFR,Pattern
S01427,254SE,I097,2018-11-30T09:00:00-05:00,2018-11-30T11:00:00-05:00,VFR,Pattern
S01839,548QR,I077,2018-11-30T09:00:00-05:00,2018-11-30T11:00:00-05:00,VFR,Pattern
S01851,426JQ,I010,2018-11-30T10:00:00-05:00,2018-11-30T12:00:00-05:00,VFR,Pattern
S01593,133CZ,I076,2018-11-30T14:00:00-05:00,2018-11-30T16:00:00-05:00,VFR,Pattern
S01730,254SE,I060,2018-11-30T12:00:00-05:00,2018-11-30T14:00:00-05:00,VFR,Pattern
S01822,548QR,I097,2018-11-30T11:00:00-05:00,2018-11-30T13:00:00-05:00,VFR,Pattern
S01339,157ZA,I010,2018-11-30T08:00:00-05:00,2018-11-30T10:00:00-05:00,VFR,Practice Area
S01515,157ZA,I032,2018-11-30T12:00:00-05:00,2018-11-30T14:00:00-05:00,VFR,Pattern
S01472,133CZ,I072,2018-12-01T13:00:00-05:00,2018-12-01T15:00:00-05:00,VFR,Pattern
S01110,426JQ,I053,2018-12-02T11:00:00-05:00,2018-12-02T13:00:00-05:00,VFR,Pattern
S01905,133CZ,I003,2018-12-02T08:00:00-05:00,2018-12-02T10:00:00-05:00,VFR,Pattern
S01494,157ZA,I053,2018-12-02T09:00:00-05:00,2018-12-02T11:00:00-05:00,VFR,Practice Area
S01717,446BU,I010,2018-12-02T08:00:00-05:00,2018-12-02T10:00:00-05:00,VFR,Pattern
S01051,254SE,I077,2018-12-02T09:00:00-05:00,2018-12-02T11:00:00-05:00,IFR,Pattern
S01812,446BU,I061,2018-12-03T09:00:00-05:00,2018-12-03T11:00:00-05:00,VFR,Practice Area
S01600,684TM,I072,2018-12-03T09:00:00-05:00,2018-12-03T11:00:00-05:00,VFR,Pattern
S01674,426JQ,I076,2018-12-03T09:00:00-05:00,2018-12-03T11:00:00-05:00,VFR,Practice Area
S01540,133CZ,I053,2018-12-03T09:00:00-05:00,2018-12-03T12:00:00-05:00,VFR,Practice Area
S01712,426JQ,I061,2018-12-03T11:00:00-05:00,2018-12-03T13:00:00-05:00,VFR,Pattern
S01824,133CZ,I076,2018-12-03T12:00:00-05:00,2018-12-03T15:00:00-05:00,VFR,Practice Area
S01763,426JQ,I053,2018-12-03T13:00:00-05:00,2018-12-03T15:00:00-05:00,VFR,Pattern
S01571,217PQ,I072,2018-12-03T11:00:00-05:00,2018-12-03T13:00:00-05:00,VFR,Practice Area
S01502,548QR,I061,2018-12-03T13:00:00-05:00,2018-12-03T15:00:00-05:00,VFR,Practice Area
S01602,548QR,I097,2018-12-03T09:00:00-05:00,2018-12-03T12:00:00-05:00,VFR,Cross Country
S01466,684TM,I097,2018-12-03T12:00:00-05:00,2018-12-03T15:00:00-05:00,VFR,Practice Area
S01523,738GG,I032,2018-12-03T12:00:00-05:00,2018-12-03T15:00:00-05:00,VFR,Practice Area
S01774,738GG,I010,2018-12-03T08:00:00-05:00,2018-12-03T11:00:00-05:00,VFR,Practice Area
S01730,217PQ,I072,2018-12-03T13:00:00-05:00,2018-12-03T15:00:00-05:00,VFR,Pattern
S01654,254SE,I096,2018-12-03T09:00:00-05:00,2018-12-03T11:00:00-05:00,VFR,Pattern
S01924,254SE,I096,2018-12-03T11:00:00-05:00,2018-12-03T14:00:00-05:00,VFR,Cross Country
S01822,157ZA,I010,2018-12-03T11:00:00-05:00,2018-12-03T14:00:00-05:00,VFR,Practice Area
S01914,254SE,I096,2018-12-03T14:00:00-05:00,2018-12-03T16:00:00-05:00,VFR,Pattern
S01501,157ZA,I010,2018-12-03T14:00:00-05:00,2018-12-03T16:00:00-05:00,VFR,Pattern
S01051,157ZA,,2018-12-03T08:00:00-05:00,2018-12-03T10:00:00-05:00,IFR,Pattern
S00564,217PQ,,2018-12-03T08:00:00-05:00,2018-12-03T10:00:00-05:00,IFR,Pattern
S01716,548QR,I061,2018-12-04T11:00:00-05:00,2018-12-04T13:00:00-05:00,VFR,Practice Area
S01812,426JQ,I076,2018-12-04T11:00:00-05:00,2018-12-04T14:00:00-05:00,VFR,Practice Area
S01674,133CZ,I053,2018-12-04T09:00:00-05:00,2018-12-04T11:00:00-05:00,VFR,Pattern
S01540,133CZ,I053,2018-12-04T11:00:00-05:00,2018-12-04T13:00:00-05:00,VFR,Pattern
S01406,684TM,I061,2018-12-04T13:00:00-05:00,2018-12-04T15:00:00-05:00,VFR,Pattern
S01712,133CZ,I053,2018-12-04T13:00:00-05:00,2018-12-04T15:00:00-05:00,VFR,Pattern
S01824,426JQ,I076,2018-12-04T14:00:00-05:00,2018-12-04T16:00:00-05:00,VFR,Pattern
S01571,217PQ,I097,2018-12-04T11:00:00-05:00,2018-12-04T14:00:00-05:00,VFR,Practice Area
S01602,157ZA,I032,2018-12-04T12:00:00-05:00,2018-12-04T15:00:00-05:00,VFR,Practice Area
S01896,426JQ,I076,2018-12-04T09:00:00-05:00,2018-12-04T11:00:00-05:00,VFR,Pattern
S01466,548QR,I060,2018-12-04T13:00:00-05:00,2018-12-04T16:00:00-05:00,VFR,Practice Area
S01851,436MK,I096,2018-12-04T11:00:00-05:00,2018-12-04T14:00:00-05:00,VFR,Practice Area
S01774,738GG,I010,2018-12-04T11:00:00-05:00,2018-12-04T14:00:00-05:00,VFR,Practice Area
S01654,217PQ,I097,2018-12-04T14:00:00-05:00,2018-12-04T16:00:00-05:00,VFR,Pattern
S01397,548QR,I061,2018-12-04T09:00:00-05:00,2018-12-04T11:00:00-05:00,VFR,Pattern
S01344,684TM,I010,2018-12-04T08:00:00-05:00,2018-12-04T11:00:00-05:00,IFR,Practice Area
S01855,738GG,I010,2018-12-04T14:00:00-05:00,2018-12-04T16:00:00-05:00,VFR,Pattern
S01051,157ZA,I032,2018-12-04T16:00:00-05:00,2018-12-04T18:00:00-05:00,IFR,Pattern
S00847,684TM,I060,2018-12-04T16:00:00-05:00,2018-12-04T18:00:00-05:00,IFR,Pattern
S00564,157ZA,,2018-12-04T08:00:00-05:00,2018-12-04T10:00:00-05:00,IFR,Pattern
