STUDENT,AIRPLANE,INSTUCTOR,TAKEOFF,LANDING,FILED,AREA
S01035,548QR,I072,2019-09-28T09:00:00-04:00,2019-09-28T12:00:00-04:00,VFR,Practice Area
S00861,157ZA,I053,2019-09-28T09:00:00-04:00,2019-09-28T11:00:00-04:00,VFR,Pattern
S01148,217PQ,I061,2019-09-28T11:00:00-04:00,2019-09-28T13:00:00-04:00,VFR,Pattern
S01110,254SE,I061,2019-09-28T13:00:00-04:00,2019-09-28T15:00:00-04:00,VFR,Practice Area
S01054,157ZA,I053,2019-09-28T13:00:00-04:00,2019-09-28T15:00:00-04:00,VFR,Practice Area
S00818,157ZA,I053,2019-09-28T15:00:00-04:00,2019-09-28T17:00:00-04:00,VFR,Practice Area
S01447,548QR,I061,2019-09-28T15:00:00-04:00,2019-09-28T17:00:00-04:00,VFR,Pattern
S02506,684TM,I077,2019-09-28T09:00:00-04:00,2019-09-28T13:00:00-04:00,VFR,Cross Country
S02064,254SE,I097,2019-09-28T09:00:00-04:00,2019-09-28T11:00:00-04:00,VFR,Pattern
S02433,157ZA,I097,2019-09-28T11:00:00-04:00,2019-09-28T13:00:00-04:00,VFR,Pattern
S02241,684TM,I060,2019-09-28T13:00:00-04:00,2019-09-28T15:00:00-04:00,VFR,Pattern
S02585,548QR,I077,2019-09-28T13:00:00-04:00,2019-09-28T15:00:00-04:00,VFR,Pattern
S02056,254SE,I097,2019-09-28T15:00:00-04:00,2019-09-28T17:00:00-04:00,VFR,Pattern
S01672,684TM,I077,2019-09-28T15:00:00-04:00,2019-09-28T17:00:00-04:00,VFR,Practice Area
S01648,254SE,I003,2019-09-28T11:00:00-04:00,2019-09-28T13:00:00-04:00,VFR,Practice Area
S01765,738GG,I097,2019-09-28T13:00:00-04:00,2019-09-28T15:00:00-04:00,VFR,Practice Area
S01753,738GG,I060,2019-09-28T15:00:00-04:00,2019-09-28T17:00:00-04:00,VFR,Pattern
S02219,738GG,I010,2019-09-28T08:00:00-04:00,2019-09-28T10:00:00-04:00,VFR,Pattern
S01175,738GG,I010,2019-09-28T10:00:00-04:00,2019-09-28T12:00:00-04:00,VFR,Pattern
S01921,446BU,I003,2019-09-28T08:00:00-04:00,2019-09-28T11:00:00-04:00,VFR,Practice Area
S02251,254SE,I061,2019-09-29T12:00:00-04:00,2019-09-29T14:00:00-04:00,VFR,Practice Area
S02228,133CZ,I072,2019-09-29T12:00:00-04:00,2019-09-29T14:00:00-04:00,VFR,Pattern
S01833,426JQ,I053,2019-09-29T12:00:00-04:00,2019-09-29T14:00:00-04:00,VFR,Pattern
S02509,426JQ,I072,2019-09-29T14:00:00-04:00,2019-09-29T16:00:00-04:00,VFR,Pattern
S02337,133CZ,I053,2019-09-29T14:00:00-04:00,2019-09-29T16:00:00-04:00,VFR,Pattern
S00887,684TM,I061,2019-09-29T14:00:00-04:00,2019-09-29T16:00:00-04:00,VFR,Pattern
S01947,385AT,I097,2019-09-29T12:00:00-04:00,2019-09-29T14:00:00-04:00,VFR,Pattern
S00935,157ZA,I077,2019-09-29T12:00:00-04:00,2019-09-29T14:00:00-04:00,VFR,Pattern
S01196,738GG,I077,2019-09-29T14:00:00-04:00,2019-09-29T17:00:00-04:00,VFR,Practice Area
S01798,133CZ,I010,2019-09-29T08:00:00-04:00,2019-09-29T10:00:00-04:00,VFR,Pattern
S01367,254SE,I097,2019-09-29T14:00:00-04:00,2019-09-29T17:00:00-04:00,VFR,Practice Area
S02132,684TM,I010,2019-09-29T12:00:00-04:00,2019-09-29T14:00:00-04:00,VFR,Pattern
S02376,548QR,I003,2019-09-29T12:00:00-04:00,2019-09-29T14:00:00-04:00,VFR,Pattern
S01162,157ZA,I096,2019-09-29T14:00:00-04:00,2019-09-29T17:00:00-04:00,VFR,Practice Area
S01832,548QR,I003,2019-09-29T14:00:00-04:00,2019-09-29T16:00:00-04:00,VFR,Pattern
S02086,738GG,I096,2019-09-29T12:00:00-04:00,2019-09-29T14:00:00-04:00,VFR,Pattern
S01937,426JQ,I072,2019-09-29T09:00:00-04:00,2019-09-29T11:00:00-04:00,VFR,Practice Area
S02622,249SM,I010,2019-09-29T14:00:00-04:00,2019-09-29T17:00:00-04:00,VFR,Practice Area
S02198,426JQ,I072,2019-09-30T09:00:00-04:00,2019-09-30T11:00:00-04:00,VFR,Pattern
S02091,133CZ,I076,2019-09-30T09:00:00-04:00,2019-09-30T11:00:00-04:00,VFR,Pattern
S02109,426JQ,I076,2019-09-30T11:00:00-04:00,2019-09-30T13:00:00-04:00,VFR,Pattern
S02029,133CZ,I053,2019-09-30T11:00:00-04:00,2019-09-30T13:00:00-04:00,VFR,Pattern
S01781,548QR,I053,2019-09-30T09:00:00-04:00,2019-09-30T11:00:00-04:00,VFR,Practice Area
S02015,157ZA,I010,2019-09-30T08:00:00-04:00,2019-09-30T11:00:00-04:00,VFR,Practice Area
S02430,254SE,I061,2019-09-30T09:00:00-04:00,2019-09-30T11:00:00-04:00,VFR,Pattern
S01963,684TM,I061,2019-09-30T11:00:00-04:00,2019-09-30T13:00:00-04:00,VFR,Pattern
S02637,548QR,I072,2019-09-30T11:00:00-04:00,2019-09-30T13:00:00-04:00,VFR,Pattern
S00847,254SE,I097,2019-09-30T11:00:00-04:00,2019-09-30T14:00:00-04:00,IFR,Practice Area
S02555,684TM,I097,2019-09-30T09:00:00-04:00,2019-09-30T11:00:00-04:00,VFR,Pattern
S02576,157ZA,I096,2019-09-30T11:00:00-04:00,2019-09-30T13:00:00-04:00,VFR,Pattern
S02485,436MK,I096,2019-09-30T09:00:00-04:00,2019-09-30T11:00:00-04:00,VFR,Pattern
S01602,157ZA,I032,2019-09-30T13:00:00-04:00,2019-09-30T15:00:00-04:00,IFR,Practice Area
S02251,548QR,I076,2019-10-01T09:00:00-04:00,2019-10-01T11:00:00-04:00,VFR,Practice Area
S02198,133CZ,I061,2019-10-01T09:00:00-04:00,2019-10-01T11:00:00-04:00,VFR,Pattern
S02091,426JQ,I053,2019-10-01T09:00:00-04:00,2019-10-01T11:00:00-04:00,VFR,Practice Area
S02109,133CZ,I053,2019-10-01T11:00:00-04:00,2019-10-01T13:00:00-04:00,VFR,Pattern
S01763,426JQ,I061,2019-10-01T11:00:00-04:00,2019-10-01T13:00:00-04:00,VFR,Practice Area
S02029,426JQ,I053,2019-10-01T13:00:00-04:00,2019-10-01T15:00:00-04:00,VFR,Pattern
S02087,133CZ,I061,2019-10-01T13:00:00-04:00,2019-10-01T15:00:00-04:00,VFR,Pattern
S02519,133CZ,I061,2019-10-01T15:00:00-04:00,2019-10-01T17:00:00-04:00,VFR,Pattern
S02081,436MK,I076,2019-10-01T11:00:00-04:00,2019-10-01T13:00:00-04:00,VFR,Pattern
S02522,426JQ,I053,2019-10-01T15:00:00-04:00,2019-10-01T17:00:00-04:00,VFR,Pattern
S02342,254SE,I076,2019-10-01T13:00:00-04:00,2019-10-01T15:00:00-04:00,VFR,Pattern
S02285,738GG,I097,2019-10-01T09:00:00-04:00,2019-10-01T12:00:00-04:00,VFR,Practice Area
S02277,738GG,I076,2019-10-01T15:00:00-04:00,2019-10-01T17:00:00-04:00,VFR,Practice Area
S01709,548QR,I097,2019-10-01T12:00:00-04:00,2019-10-01T14:00:00-04:00,VFR,Practice Area
S02015,684TM,I032,2019-10-01T13:00:00-04:00,2019-10-01T16:00:00-04:00,VFR,Practice Area
S02430,157ZA,I060,2019-10-01T13:00:00-04:00,2019-10-01T17:00:00-04:00,VFR,Cross Country
S00847,684TM,,2019-10-01T08:00:00-04:00,2019-10-01T10:00:00-04:00,IFR,Pattern
S02555,548QR,I097,2019-10-01T14:00:00-04:00,2019-10-01T16:00:00-04:00,VFR,Pattern
S02576,157ZA,I010,2019-10-01T08:00:00-04:00,2019-10-01T10:00:00-04:00,VFR,Pattern
S01979,254SE,I096,2019-10-01T09:00:00-04:00,2019-10-01T11:00:00-04:00,VFR,Pattern
S01750,684TM,I010,2019-10-01T10:00:00-04:00,2019-10-01T12:00:00-04:00,VFR,Pattern
S02443,254SE,I096,2019-10-01T11:00:00-04:00,2019-10-01T13:00:00-04:00,VFR,Practice Area
S02590,254SE,I096,2019-10-01T15:00:00-04:00,2019-10-01T17:00:00-04:00,VFR,Pattern
S00564,157ZA,,2019-10-01T10:00:00-04:00,2019-10-01T12:00:00-04:00,IFR,Practice Area
S02198,133CZ,I061,2019-10-02T11:00:00-04:00,2019-10-02T13:00:00-04:00,VFR,Pattern
S02081,426JQ,I053,2019-10-02T11:00:00-04:00,2019-10-02T13:00:00-04:00,VFR,Pattern
S01917,684TM,I076,2019-10-02T11:00:00-04:00,2019-10-02T13:00:00-04:00,VFR,Pattern
S01646,157ZA,I077,2019-10-02T11:00:00-04:00,2019-10-02T13:00:00-04:00,VFR,Pattern
S02443,254SE,I096,2019-10-02T11:00:00-04:00,2019-10-02T13:00:00-04:00,VFR,Pattern
S02565,738GG,I003,2019-10-02T11:00:00-04:00,2019-10-02T13:00:00-04:00,VFR,Pattern
S01602,157ZA,I077,2019-10-02T09:00:00-04:00,2019-10-02T11:00:00-04:00,IFR,Practice Area
S02251,254SE,I076,2019-10-03T09:00:00-04:00,2019-10-03T11:00:00-04:00,VFR,Pattern
S01763,426JQ,I072,2019-10-03T09:00:00-04:00,2019-10-03T11:00:00-04:00,VFR,Pattern
S02087,133CZ,I077,2019-10-03T09:00:00-04:00,2019-10-03T11:00:00-04:00,VFR,Pattern
S02342,548QR,I003,2019-10-03T08:00:00-04:00,2019-10-03T11:00:00-04:00,VFR,Practice Area
S01602,548QR,I077,2019-10-03T11:00:00-04:00,2019-10-03T13:00:00-04:00,IFR,Practice Area
S02081,426JQ,I072,2019-10-04T11:00:00-04:00,2019-10-04T13:00:00-04:00,VFR,Pattern
S02522,133CZ,I076,2019-10-04T11:00:00-04:00,2019-10-04T13:00:00-04:00,VFR,Pattern
S02409,133CZ,I076,2019-10-04T15:00:00-04:00,2019-10-04T17:00:00-04:00,VFR,Practice Area
S02275,426JQ,I076,2019-10-04T13:00:00-04:00,2019-10-04T15:00:00-04:00,VFR,Pattern
S01891,133CZ,I072,2019-10-04T13:00:00-04:00,2019-10-04T15:00:00-04:00,VFR,Pattern
S02080,426JQ,I077,2019-10-04T15:00:00-04:00,2019-10-04T17:00:00-04:00,IFR,Pattern
S02126,446BU,I072,2019-10-04T15:00:00-04:00,2019-10-04T17:00:00-04:00,VFR,Pattern
S02637,684TM,I077,2019-10-04T11:00:00-04:00,2019-10-04T13:00:00-04:00,VFR,Pattern
S02576,548QR,I097,2019-10-04T11:00:00-04:00,2019-10-04T13:00:00-04:00,VFR,Pattern
S01979,684TM,I097,2019-10-04T13:00:00-04:00,2019-10-04T15:00:00-04:00,VFR,Pattern
S02216,157ZA,I097,2019-10-04T15:00:00-04:00,2019-10-04T17:00:00-04:00,VFR,Practice Area
S02097,254SE,I032,2019-10-04T15:00:00-04:00,2019-10-04T17:00:00-04:00,VFR,Practice Area
S02590,548QR,I032,2019-10-04T13:00:00-04:00,2019-10-04T15:00:00-04:00,VFR,Pattern
S00564,548QR,I097,2019-10-04T09:00:00-04:00,2019-10-04T11:00:00-04:00,IFR,Pattern
S02251,157ZA,I061,2019-10-05T10:00:00-04:00,2019-10-05T13:00:00-04:00,VFR,Practice Area
S01435,133CZ,I053,2019-10-05T10:00:00-04:00,2019-10-05T12:00:00-04:00,VFR,Pattern
S01338,426JQ,I072,2019-10-05T10:00:00-04:00,2019-10-05T12:00:00-04:00,VFR,Pattern
S01506,133CZ,I053,2019-10-05T12:00:00-04:00,2019-10-05T14:00:00-04:00,VFR,Pattern
S02501,426JQ,I072,2019-10-05T12:00:00-04:00,2019-10-05T14:00:00-04:00,VFR,Pattern
S01348,133CZ,I061,2019-10-05T14:00:00-04:00,2019-10-05T17:00:00-04:00,VFR,Practice Area
S02512,426JQ,I072,2019-10-05T14:00:00-04:00,2019-10-05T16:00:00-04:00,VFR,Pattern
S02004,385AT,I097,2019-10-05T10:00:00-04:00,2019-10-05T14:00:00-04:00,VFR,Cross Country
S01418,426JQ,I003,2019-10-05T08:00:00-04:00,2019-10-05T10:00:00-04:00,VFR,Pattern
S01917,684TM,I053,2019-10-05T14:00:00-04:00,2019-10-05T16:00:00-04:00,VFR,Pattern
S02527,133CZ,I010,2019-10-05T08:00:00-04:00,2019-10-05T10:00:00-04:00,VFR,Pattern
S02342,684TM,I077,2019-10-05T10:00:00-04:00,2019-10-05T12:00:00-04:00,VFR,Pattern
S00836,684TM,I077,2019-10-05T12:00:00-04:00,2019-10-05T14:00:00-04:00,VFR,Practice Area
S02052,157ZA,I060,2019-10-05T13:00:00-04:00,2019-10-05T15:00:00-04:00,VFR,Pattern
S02332,217PQ,I077,2019-10-05T14:00:00-04:00,2019-10-05T16:00:00-04:00,VFR,Pattern
S01360,548QR,I097,2019-10-05T14:00:00-04:00,2019-10-05T16:00:00-04:00,VFR,Pattern
S01751,254SE,I060,2019-10-05T15:00:00-04:00,2019-10-05T17:00:00-04:00,VFR,Practice Area
S02103,254SE,I096,2019-10-05T10:00:00-04:00,2019-10-05T13:00:00-04:00,VFR,Practice Area
S01591,548QR,I010,2019-10-05T10:00:00-04:00,2019-10-05T12:00:00-04:00,VFR,Practice Area
S02033,217PQ,I003,2019-10-05T10:00:00-04:00,2019-10-05T12:00:00-04:00,VFR,Pattern
S02139,548QR,I010,2019-10-05T12:00:00-04:00,2019-10-05T14:00:00-04:00,VFR,Pattern
S01880,217PQ,I003,2019-10-05T12:00:00-04:00,2019-10-05T14:00:00-04:00,VFR,Pattern
S01732,254SE,I096,2019-10-05T13:00:00-04:00,2019-10-05T15:00:00-04:00,VFR,Pattern
S01488,157ZA,I096,2019-10-05T15:00:00-04:00,2019-10-05T17:00:00-04:00,VFR,Pattern
S02267,738GG,I010,2019-10-05T14:00:00-04:00,2019-10-05T16:00:00-04:00,VFR,Pattern
S02601,385AT,I003,2019-10-05T14:00:00-04:00,2019-10-05T16:00:00-04:00,VFR,Pattern
S00956,426JQ,I053,2019-10-06T09:00:00-04:00,2019-10-06T11:00:00-04:00,VFR,Pattern
S02085,133CZ,I061,2019-10-06T09:00:00-04:00,2019-10-06T11:00:00-04:00,VFR,Pattern
S01786,426JQ,I053,2019-10-06T14:00:00-04:00,2019-10-06T16:00:00-04:00,VFR,Pattern
S01726,133CZ,I072,2019-10-06T14:00:00-04:00,2019-10-06T16:00:00-04:00,VFR,Pattern
S01034,548QR,I072,2019-10-06T09:00:00-04:00,2019-10-06T11:00:00-04:00,VFR,Pattern
S01044,254SE,I061,2019-10-06T14:00:00-04:00,2019-10-06T16:00:00-04:00,VFR,Pattern
S01063,254SE,I097,2019-10-06T09:00:00-04:00,2019-10-06T11:00:00-04:00,VFR,Pattern
S02377,217PQ,I077,2019-10-06T09:00:00-04:00,2019-10-06T11:00:00-04:00,VFR,Pattern
S02262,684TM,I061,2019-10-06T12:00:00-04:00,2019-10-06T14:00:00-04:00,VFR,Pattern
S01755,157ZA,I077,2019-10-06T14:00:00-04:00,2019-10-06T16:00:00-04:00,VFR,Pattern
S01959,217PQ,I097,2019-10-06T14:00:00-04:00,2019-10-06T16:00:00-04:00,VFR,Pattern
S01965,684TM,I010,2019-10-06T08:00:00-04:00,2019-10-06T10:00:00-04:00,VFR,Pattern
S01845,157ZA,I003,2019-10-06T08:00:00-04:00,2019-10-06T10:00:00-04:00,VFR,Pattern
S01991,548QR,I003,2019-10-06T14:00:00-04:00,2019-10-06T16:00:00-04:00,VFR,Pattern
S01809,738GG,I096,2019-10-06T09:00:00-04:00,2019-10-06T11:00:00-04:00,VFR,Pattern
S02277,738GG,I096,2019-10-06T14:00:00-04:00,2019-10-06T16:00:00-04:00,VFR,Pattern
S02611,157ZA,I010,2019-10-06T10:00:00-04:00,2019-10-06T12:00:00-04:00,VFR,Pattern
S02565,436MK,I010,2019-10-06T14:00:00-04:00,2019-10-06T16:00:00-04:00,VFR,Pattern
S02519,133CZ,I053,2019-10-07T14:00:00-04:00,2019-10-07T16:00:00-04:00,VFR,Pattern
S02522,426JQ,I076,2019-10-07T14:00:00-04:00,2019-10-07T16:00:00-04:00,VFR,Pattern
S02395,426JQ,I061,2019-10-07T11:00:00-04:00,2019-10-07T13:00:00-04:00,VFR,Practice Area
S02124,133CZ,I076,2019-10-07T10:00:00-04:00,2019-10-07T12:00:00-04:00,VFR,Pattern
S02569,446BU,I061,2019-10-07T14:00:00-04:00,2019-10-07T16:00:00-04:00,VFR,Pattern
S02470,426JQ,I053,2019-10-07T09:00:00-04:00,2019-10-07T11:00:00-04:00,VFR,Pattern
S02271,385AT,I072,2019-10-07T14:00:00-04:00,2019-10-07T16:00:00-04:00,VFR,Pattern
S01963,157ZA,I032,2019-10-07T14:00:00-04:00,2019-10-07T16:00:00-04:00,VFR,Practice Area
S02148,217PQ,I097,2019-10-07T14:00:00-04:00,2019-10-07T16:00:00-04:00,VFR,Pattern
S01646,548QR,I010,2019-10-07T14:00:00-04:00,2019-10-07T16:00:00-04:00,VFR,Practice Area
S01979,254SE,I096,2019-10-07T14:00:00-04:00,2019-10-07T16:00:00-04:00,VFR,Practice Area
S02519,426JQ,I053,2019-10-08T12:00:00-04:00,2019-10-08T14:00:00-04:00,VFR,Pattern
S02522,133CZ,I076,2019-10-08T12:00:00-04:00,2019-10-08T14:00:00-04:00,VFR,Pattern
S02409,133CZ,I061,2019-10-08T14:00:00-04:00,2019-10-08T17:00:00-04:00,VFR,Practice Area
S02275,426JQ,I053,2019-10-08T14:00:00-04:00,2019-10-08T16:00:00-04:00,VFR,Pattern
S01709,157ZA,I061,2019-10-08T12:00:00-04:00,2019-10-08T14:00:00-04:00,VFR,Practice Area
S01884,157ZA,I076,2019-10-08T14:00:00-04:00,2019-10-08T17:00:00-04:00,VFR,Practice Area
S02148,548QR,I097,2019-10-08T12:00:00-04:00,2019-10-08T14:00:00-04:00,VFR,Pattern
S01646,254SE,I032,2019-10-08T13:00:00-04:00,2019-10-08T15:00:00-04:00,VFR,Pattern
S01979,217PQ,I060,2019-10-08T13:00:00-04:00,2019-10-08T15:00:00-04:00,VFR,Pattern
S02443,548QR,I097,2019-10-08T14:00:00-04:00,2019-10-08T16:00:00-04:00,VFR,Pattern
S02637,217PQ,I060,2019-10-08T15:00:00-04:00,2019-10-08T17:00:00-04:00,VFR,Pattern
S00564,217PQ,,2019-10-08T11:00:00-04:00,2019-10-08T13:00:00-04:00,IFR,Pattern
S02590,254SE,I032,2019-10-08T15:00:00-04:00,2019-10-08T17:00:00-04:00,VFR,Pattern
S02393,426JQ,I076,2019-10-08T09:00:00-04:00,2019-10-08T11:00:00-04:00,VFR,Pattern
S00847,254SE,I032,2019-10-08T17:00:00-04:00,2019-10-08T19:00:00-04:00,IFR,Pattern
S02519,133CZ,I076,2019-10-09T10:00:00-04:00,2019-10-09T12:00:00-04:00,VFR,Practice Area
S02522,426JQ,I053,2019-10-09T10:00:00-04:00,2019-10-09T12:00:00-04:00,VFR,Pattern
S02395,133CZ,I053,2019-10-09T12:00:00-04:00,2019-10-09T14:00:00-04:00,VFR,Pattern
S02409,426JQ,I076,2019-10-09T12:00:00-04:00,2019-10-09T14:00:00-04:00,VFR,Pattern
S02275,426JQ,I076,2019-10-09T14:00:00-04:00,2019-10-09T16:00:00-04:00,VFR,Pattern
S02014,157ZA,I061,2019-10-09T10:00:00-04:00,2019-10-09T12:00:00-04:00,VFR,Practice Area
S01709,548QR,I061,2019-10-09T12:00:00-04:00,2019-10-09T14:00:00-04:00,VFR,Pattern
S01979,684TM,I077,2019-10-09T10:00:00-04:00,2019-10-09T12:00:00-04:00,IFR,Pattern
S01750,684TM,I077,2019-10-09T12:00:00-04:00,2019-10-09T14:00:00-04:00,IFR,Pattern
S02443,254SE,I053,2019-10-09T14:00:00-04:00,2019-10-09T17:00:00-04:00,VFR,Practice Area
S02637,548QR,I061,2019-10-09T14:00:00-04:00,2019-10-09T16:00:00-04:00,VFR,Pattern
S02097,157ZA,I032,2019-10-09T13:00:00-04:00,2019-10-09T16:00:00-04:00,VFR,Practice Area
S00564,217PQ,I060,2019-10-09T13:00:00-04:00,2019-10-09T15:00:00-04:00,IFR,Pattern
S02590,684TM,I077,2019-10-09T14:00:00-04:00,2019-10-09T16:00:00-04:00,VFR,Pattern
S02648,217PQ,I060,2019-10-09T15:00:00-04:00,2019-10-09T17:00:00-04:00,VFR,Pattern
S01917,217PQ,I096,2019-10-09T10:00:00-04:00,2019-10-09T12:00:00-04:00,VFR,Pattern
S02430,254SE,I003,2019-10-09T10:00:00-04:00,2019-10-09T12:00:00-04:00,VFR,Pattern
S01602,254SE,I003,2019-10-09T12:00:00-04:00,2019-10-09T14:00:00-04:00,IFR,Pattern
S02275,426JQ,I076,2019-10-10T11:00:00-04:00,2019-10-10T13:00:00-04:00,VFR,Pattern
S01891,426JQ,I076,2019-10-10T13:00:00-04:00,2019-10-10T17:00:00-04:00,VFR,Cross Country
S02120,446BU,I072,2019-10-10T11:00:00-04:00,2019-10-10T13:00:00-04:00,VFR,Pattern
S02124,426JQ,I003,2019-10-10T08:00:00-04:00,2019-10-10T10:00:00-04:00,VFR,Pattern
S02351,446BU,I072,2019-10-10T13:00:00-04:00,2019-10-10T16:00:00-04:00,VFR,Practice Area
S02285,738GG,I077,2019-10-10T11:00:00-04:00,2019-10-10T14:00:00-04:00,VFR,Practice Area
S01963,254SE,I032,2019-10-10T13:00:00-04:00,2019-10-10T16:00:00-04:00,VFR,Practice Area
S01750,684TM,I060,2019-10-10T13:00:00-04:00,2019-10-10T16:00:00-04:00,IFR,Practice Area
S01976,217PQ,I077,2019-10-10T14:00:00-04:00,2019-10-10T17:00:00-04:00,VFR,Practice Area
S02565,738GG,I003,2019-10-10T14:00:00-04:00,2019-10-10T16:00:00-04:00,VFR,Pattern
S02401,548QR,I003,2019-10-10T11:00:00-04:00,2019-10-10T13:00:00-04:00,VFR,Practice Area
S00847,157ZA,,2019-10-10T11:00:00-04:00,2019-10-10T14:00:00-04:00,IFR,Practice Area
S01891,548QR,I072,2019-10-11T10:00:00-04:00,2019-10-11T12:00:00-04:00,VFR,Practice Area
S02080,426JQ,I076,2019-10-11T11:00:00-04:00,2019-10-11T13:00:00-04:00,VFR,Pattern
S02329,426JQ,I072,2019-10-11T13:00:00-04:00,2019-10-11T15:00:00-04:00,VFR,Pattern
S02195,426JQ,I072,2019-10-11T15:00:00-04:00,2019-10-11T17:00:00-04:00,VFR,Pattern
S02120,426JQ,I003,2019-10-11T08:00:00-04:00,2019-10-11T10:00:00-04:00,VFR,Pattern
S01963,157ZA,I076,2019-10-11T13:00:00-04:00,2019-10-11T15:00:00-04:00,VFR,Pattern
S02565,738GG,I076,2019-10-11T15:00:00-04:00,2019-10-11T17:00:00-04:00,VFR,Pattern
S02342,254SE,I077,2019-10-11T11:00:00-04:00,2019-10-11T13:00:00-04:00,VFR,Pattern
S02648,684TM,I097,2019-10-11T11:00:00-04:00,2019-10-11T13:00:00-04:00,VFR,Practice Area
S02430,254SE,I097,2019-10-11T13:00:00-04:00,2019-10-11T16:00:00-04:00,VFR,Practice Area
S02015,684TM,I077,2019-10-11T13:00:00-04:00,2019-10-11T15:00:00-04:00,VFR,Practice Area
S01602,217PQ,I060,2019-10-11T13:00:00-04:00,2019-10-11T15:00:00-04:00,IFR,Pattern
S02576,548QR,I032,2019-10-11T13:00:00-04:00,2019-10-11T15:00:00-04:00,VFR,Pattern
S02664,157ZA,I032,2019-10-11T15:00:00-04:00,2019-10-11T17:00:00-04:00,VFR,Pattern
S02555,684TM,I077,2019-10-11T15:00:00-04:00,2019-10-11T17:00:00-04:00,VFR,Pattern
S01587,426JQ,I053,2019-10-12T09:00:00-04:00,2019-10-12T11:00:00-04:00,VFR,Pattern
S01876,133CZ,I072,2019-10-12T09:00:00-04:00,2019-10-12T12:00:00-04:00,VFR,Practice Area
S02384,426JQ,I061,2019-10-12T11:00:00-04:00,2019-10-12T14:00:00-04:00,VFR,Cross Country
S02333,133CZ,I072,2019-10-12T12:00:00-04:00,2019-10-12T15:00:00-04:00,VFR,Practice Area
S01377,426JQ,I053,2019-10-12T14:00:00-04:00,2019-10-12T16:00:00-04:00,VFR,Pattern
S02210,133CZ,I072,2019-10-12T15:00:00-04:00,2019-10-12T17:00:00-04:00,VFR,Practice Area
S01155,446BU,I061,2019-10-12T09:00:00-04:00,2019-10-12T11:00:00-04:00,VFR,Pattern
S01410,217PQ,I053,2019-10-12T11:00:00-04:00,2019-10-12T13:00:00-04:00,VFR,Pattern
S01303,217PQ,I061,2019-10-12T14:00:00-04:00,2019-10-12T16:00:00-04:00,VFR,Pattern
S00814,684TM,I097,2019-10-12T09:00:00-04:00,2019-10-12T11:00:00-04:00,VFR,Practice Area
S01609,157ZA,I077,2019-10-12T09:00:00-04:00,2019-10-12T13:00:00-04:00,VFR,Cross Country
S01172,254SE,I097,2019-10-12T11:00:00-04:00,2019-10-12T13:00:00-04:00,VFR,Pattern
S00873,254SE,I097,2019-10-12T13:00:00-04:00,2019-10-12T15:00:00-04:00,VFR,Practice Area
S01871,446BU,I077,2019-10-12T13:00:00-04:00,2019-10-12T15:00:00-04:00,VFR,Pattern
S01738,157ZA,I060,2019-10-12T13:00:00-04:00,2019-10-12T15:00:00-04:00,VFR,Pattern
S02157,548QR,I010,2019-10-12T08:00:00-04:00,2019-10-12T10:00:00-04:00,VFR,Pattern
S02427,217PQ,I003,2019-10-12T08:00:00-04:00,2019-10-12T10:00:00-04:00,VFR,Pattern
S01693,254SE,I096,2019-10-12T09:00:00-04:00,2019-10-12T11:00:00-04:00,VFR,Pattern
S01381,157ZA,I077,2019-10-12T15:00:00-04:00,2019-10-12T17:00:00-04:00,VFR,Pattern
S01862,548QR,I010,2019-10-12T10:00:00-04:00,2019-10-12T12:00:00-04:00,VFR,Pattern
S02237,684TM,I096,2019-10-12T11:00:00-04:00,2019-10-12T13:00:00-04:00,VFR,Pattern
S02226,548QR,I003,2019-10-12T12:00:00-04:00,2019-10-12T14:00:00-04:00,VFR,Pattern
S02136,684TM,I010,2019-10-12T13:00:00-04:00,2019-10-12T15:00:00-04:00,VFR,Practice Area
S01934,548QR,I096,2019-10-12T14:00:00-04:00,2019-10-12T16:00:00-04:00,VFR,Pattern
S02090,738GG,I003,2019-10-12T10:00:00-04:00,2019-10-12T12:00:00-04:00,VFR,Pattern
S00905,738GG,I097,2019-10-12T15:00:00-04:00,2019-10-12T17:00:00-04:00,VFR,Pattern
S02214,684TM,I060,2019-10-12T15:00:00-04:00,2019-10-12T17:00:00-04:00,VFR,Pattern
S02342,436MK,I003,2019-10-12T14:00:00-04:00,2019-10-12T16:00:00-04:00,VFR,Pattern
S01034,254SE,I010,2019-10-12T15:00:00-04:00,2019-10-12T17:00:00-04:00,VFR,Pattern
S01031,738GG,I061,2019-10-13T09:00:00-04:00,2019-10-13T11:00:00-04:00,VFR,Pattern
S01532,133CZ,I053,2019-10-13T09:00:00-04:00,2019-10-13T11:00:00-04:00,VFR,Pattern
S02505,426JQ,I072,2019-10-13T09:00:00-04:00,2019-10-13T11:00:00-04:00,VFR,Pattern
S01804,133CZ,I061,2019-10-13T11:00:00-04:00,2019-10-13T13:00:00-04:00,VFR,Practice Area
S02478,426JQ,I053,2019-10-13T11:00:00-04:00,2019-10-13T13:00:00-04:00,VFR,Pattern
S02489,426JQ,I061,2019-10-13T13:00:00-04:00,2019-10-13T16:00:00-04:00,VFR,Practice Area
S01624,133CZ,I072,2019-10-13T13:00:00-04:00,2019-10-13T16:00:00-04:00,VFR,Practice Area
S01443,385AT,I072,2019-10-13T11:00:00-04:00,2019-10-13T13:00:00-04:00,VFR,Pattern
